fips,county_name,state_name,popestimate2020,popestimate2025,domesticmig_2021_2025,netmig_2021_2025,births_2021_2025,deaths_2021_2025
38051,McIntosh County,North Dakota,2514,2451,6,38,128,227
38053,McKenzie County,North Dakota,14778,15192,-361,-276,1210,458
38055,McLean County,North Dakota,9763,9740,87,117,421,567
38057,Mercer County,North Dakota,8349,8441,39,93,418,417
38059,Morton County,North Dakota,33324,34601,628,881,2175,1765
38061,Mountrail County,North Dakota,9808,9395,-801,-655,709,474
38063,Nelson County,North Dakota,2993,2963,82,128,106,259
38065,Oliver County,North Dakota,1866,1898,-10,-6,81,44
38067,Pembina County,North Dakota,6827,6568,-196,-138,349,469
38069,Pierce County,North Dakota,3981,3838,-19,-12,180,312
38071,Ramsey County,North Dakota,11574,11530,-125,-43,704,707
38073,Ransom County,North Dakota,5700,5617,-49,0,294,377
38075,Renville County,North Dakota,2266,2331,-45,75,122,132
38077,Richland County,North Dakota,16538,16731,52,78,901,788
38079,Rolette County,North Dakota,12185,11688,-483,-450,873,925
38081,Sargent County,North Dakota,3840,3711,-132,-127,192,193
38083,Sheridan County,North Dakota,1262,1296,33,39,70,75
38085,Sioux County,North Dakota,3876,3667,-212,-195,276,280
38087,Slope County,North Dakota,697,628,-76,-76,23,16
38089,Stark County,North Dakota,33831,34013,-1145,-848,2445,1378
38091,Steele County,North Dakota,1798,1797,-5,-3,95,91
38093,Stutsman County,North Dakota,21544,21414,-151,36,1100,1272
38095,Towner County,North Dakota,2147,2040,-100,-66,143,186
38097,Traill County,North Dakota,7984,7920,-32,24,383,474
38099,Walsh County,North Dakota,10532,10179,-284,-213,579,726
38101,Ward County,North Dakota,69920,68233,-4583,-3817,4987,2879
38103,Wells County,North Dakota,3963,3729,-58,-53,161,343
38105,Williams County,North Dakota,41190,41767,-2151,-1501,3446,1195
39001,Adams County,Ohio,27451,27865,729,876,1639,2095
39003,Allen County,Ohio,102116,100881,-1483,-843,6026,6429
39005,Ashland County,Ohio,52485,52523,413,518,2919,3368
39007,Ashtabula County,Ohio,97497,96713,944,1172,4950,6857
39009,Athens County,Ohio,62386,63197,498,1639,2285,3035
39011,Auglaize County,Ohio,46466,45909,-342,-291,2535,2817
39013,Belmont County,Ohio,66285,64434,382,418,2561,4824
39015,Brown County,Ohio,43684,44397,1409,1470,2381,3129
39017,Butler County,Ohio,390845,400128,-2415,8224,21263,19801
39019,Carroll County,Ohio,26761,26475,406,410,1223,1915
39021,Champaign County,Ohio,38741,38820,447,499,2061,2477
39023,Clark County,Ohio,135888,135340,-810,1509,7926,9975
39025,Clermont County,Ohio,208751,216977,6747,8289,11139,11185
39027,Clinton County,Ohio,42035,42301,98,490,2387,2615
39029,Columbiana County,Ohio,101661,99377,413,427,4561,7265
39031,Coshocton County,Ohio,36590,37188,712,772,2194,2367
39033,Crawford County,Ohio,42013,41896,644,877,2195,3175
39035,Cuyahoga County,Ohio,1262619,1232925,-42360,-19953,64420,73646
39037,Darke County,Ohio,51901,51520,-86,-28,2959,3281
39039,Defiance County,Ohio,38268,38292,72,363,2026,2359
39041,Delaware County,Ohio,215181,242032,19736,24155,10534,7772
39043,Erie County,Ohio,75471,73296,-665,-62,3132,5217
39045,Fairfield County,Ohio,159451,169752,8617,10339,8347,8342
39047,Fayette County,Ohio,28969,28552,46,105,1569,2078
39049,Franklin County,Ohio,1324478,1361536,-52686,7126,86662,55765
39051,Fulton County,Ohio,42647,41853,-700,-424,2144,2523
39053,Gallia County,Ohio,29226,29072,216,245,1724,2130
39055,Geauga County,Ohio,95383,95676,641,887,4514,5105
39057,Greene County,Ohio,168141,174322,4751,6516,8461,8819
39059,Guernsey County,Ohio,38426,38379,601,641,2173,2861
39061,Hamilton County,Ohio,830412,838418,-23070,-67,51173,42929
39063,Hancock County,Ohio,74939,75034,-671,480,4077,4456
39065,Hardin County,Ohio,30724,30072,-520,-393,1742,1979
39067,Harrison County,Ohio,14498,14070,0,2,766,1196
39069,Henry County,Ohio,27663,27598,66,205,1507,1767
39071,Highland County,Ohio,43363,43823,777,808,2603,2950
39073,Hocking County,Ohio,28040,27512,32,30,1359,1912
39075,Holmes County,Ohio,44239,44970,-1569,-1506,4110,1888
39077,Huron County,Ohio,58487,58250,-260,133,3156,3546
39079,Jackson County,Ohio,32671,32817,366,442,1986,2293
39081,Jefferson County,Ohio,65159,63597,675,775,2883,5202
39083,Knox County,Ohio,62804,64002,1096,1378,3570,3778
39085,Lake County,Ohio,232517,232217,1935,3726,10413,14416
39087,Lawrence County,Ohio,58146,55710,-385,-418,2808,4806
39089,Licking County,Ohio,178786,185564,6138,7253,9316,9880
39091,Logan County,Ohio,46117,46302,312,468,2578,2858
39093,Lorain County,Ohio,313514,323219,10628,12480,15674,18696
39095,Lucas County,Ohio,430831,423347,-9172,-6134,23717,25151
39097,Madison County,Ohio,43864,46985,3100,3289,2157,2413
39099,Mahoning County,Ohio,228006,224706,554,2245,11679,17127
39101,Marion County,Ohio,65385,65115,425,558,3515,4396
39103,Medina County,Ohio,182636,185025,2644,3457,8200,9285
39105,Meigs County,Ohio,22168,21587,112,158,1006,1742
39107,Mercer County,Ohio,42534,42737,-865,-670,3164,2283
39109,Miami County,Ohio,108974,112634,3945,4546,5616,6530
39111,Monroe County,Ohio,13350,12994,48,76,568,993
39113,Montgomery County,Ohio,537115,539598,-1953,6443,30464,34529
39115,Morgan County,Ohio,13756,13626,262,262,726,1119
39117,Morrow County,Ohio,34996,36305,1279,1307,1982,1972
39119,Muskingum County,Ohio,86449,87014,1329,1415,4911,5761
39121,Noble County,Ohio,14098,14276,272,273,686,757
39123,Ottawa County,Ohio,40303,39481,546,635,1421,2871
39125,Paulding County,Ohio,18809,18727,-137,30,1050,1163
39127,Perry County,Ohio,35459,35918,655,687,2054,2278
39129,Pickaway County,Ohio,58659,62978,4468,4534,3146,3459
39131,Pike County,Ohio,27064,27061,458,471,1664,2149
39133,Portage County,Ohio,161853,163404,2078,3819,6654,8923
39135,Preble County,Ohio,41007,40664,454,480,1921,2749
39137,Putnam County,Ohio,34392,34380,-454,-272,2071,1811
39139,Richland County,Ohio,124969,124893,1181,1484,6658,8193
39141,Ross County,Ohio,77067,76429,971,983,3688,5304
39143,Sandusky County,Ohio,58880,58655,437,842,2774,3838
39145,Scioto County,Ohio,73849,71365,-377,-173,3797,6082
39147,Seneca County,Ohio,55061,54522,-330,12,2906,3462
39149,Shelby County,Ohio,48158,48065,-612,-446,3073,2731
39151,Stark County,Ohio,374476,373771,2700,4234,19784,24634
39153,Summit County,Ohio,539833,538376,-1633,4942,26710,32888
39155,Trumbull County,Ohio,201664,198972,2639,2761,9703,15085
39157,Tuscarawas County,Ohio,93205,92373,-1051,-237,5602,6216
39159,Union County,Ohio,63069,73446,8271,9003,3832,2469
39161,Van Wert County,Ohio,28922,29013,16,139,1695,1743
39163,Vinton County,Ohio,12803,12645,86,86,743,991
39165,Warren County,Ohio,243211,257181,7737,13166,12115,11198
39167,Washington County,Ohio,59657,58389,64,200,2823,4295
39169,Wayne County,Ohio,116899,116758,-1055,-162,6933,6874
39171,Williams County,Ohio,37084,36549,-393,-175,2019,2362
39173,Wood County,Ohio,132246,134176,1206,2265,6248,6469
39175,Wyandot County,Ohio,21878,21567,-162,8,1095,1408
40001,Adair County,Oklahoma,19449,19828,577,603,1379,1618
40003,Alfalfa County,Oklahoma,5713,5649,-48,10,224,296
40005,Atoka County,Oklahoma,14164,14609,620,684,729,962
40007,Beaver County,Oklahoma,5028,4882,-184,-92,259,319
40009,Beckham County,Oklahoma,22326,22159,-16,58,1185,1408
40011,Blaine County,Oklahoma,8704,8515,-157,15,533,735
40013,Bryan County,Oklahoma,46326,51367,4969,5152,3126,3265
40015,Caddo County,Oklahoma,26903,26130,-347,-152,1496,2104
40017,Canadian County,Oklahoma,155435,187189,27054,28070,10169,6622
40019,Carter County,Oklahoma,48040,48910,881,1285,3160,3579
40021,Cherokee County,Oklahoma,47085,49196,2214,2435,2693,3018
40023,Choctaw County,Oklahoma,14205,14059,208,259,924,1320
40025,Cimarron County,Oklahoma,2287,2059,-166,-167,122,182
40027,Cleveland County,Oklahoma,296253,303973,2728,6805,13645,12721
40029,Coal County,Oklahoma,5276,5436,235,235,389,461
40031,Comanche County,Oklahoma,121150,122158,-1734,-722,7937,6222
40033,Cotton County,Oklahoma,5540,5432,96,96,274,479
40035,Craig County,Oklahoma,14147,14518,606,702,822,1155
40037,Creek County,Oklahoma,71843,74967,4034,4121,3983,4986
40039,Custer County,Oklahoma,28448,28175,-405,-295,1754,1731
40041,Delaware County,Oklahoma,40381,41910,2909,2945,2111,3516
40043,Dewey County,Oklahoma,4476,4207,-102,-103,234,396
40045,Ellis County,Oklahoma,3742,3613,-71,-43,202,291
40047,Garfield County,Oklahoma,62699,61779,-1457,-856,3952,3950
40049,Garvin County,Oklahoma,25648,26377,816,1068,1654,1992
40051,Grady County,Oklahoma,54889,59128,4585,4720,2855,3363
40053,Grant County,Oklahoma,4186,4067,4,4,195,317
40055,Greer County,Oklahoma,5493,5373,-6,0,273,400
40057,Harmon County,Oklahoma,2476,2327,-83,-81,139,205
40059,Harper County,Oklahoma,3246,3172,-114,-34,162,202
40061,Haskell County,Oklahoma,11553,11787,451,480,719,965
40063,Hughes County,Oklahoma,13348,13455,369,395,761,1042
40065,Jackson County,Oklahoma,24735,24764,-659,-353,1751,1385
40067,Jefferson County,Oklahoma,5315,5431,221,244,345,468
40069,Johnston County,Oklahoma,10242,10448,403,440,561,789
40071,Kay County,Oklahoma,43605,43490,174,357,2718,3178
40073,Kingfisher County,Oklahoma,15170,15795,417,734,804,913
40075,Kiowa County,Oklahoma,8496,8181,30,41,434,793
40077,Latimer County,Oklahoma,9477,9645,291,296,542,685
40079,Le Flore County,Oklahoma,48209,50196,2200,2322,3365,3699
40081,Lincoln County,Oklahoma,33515,35278,2285,2299,1801,2343
40083,Logan County,Oklahoma,49753,55473,4942,5252,2782,2305
40085,Love County,Oklahoma,10159,10780,555,702,645,725
40087,McClain County,Oklahoma,41922,49647,7384,7435,2487,2220
40089,McCurtain County,Oklahoma,30844,30744,306,467,2100,2661
40091,McIntosh County,Oklahoma,18948,19758,1613,1636,1031,1849
40093,Major County,Oklahoma,7747,7536,-150,-83,440,562
40095,Marshall County,Oklahoma,15340,16255,1002,1161,986,1236
40097,Mayes County,Oklahoma,39054,40416,1823,1859,2306,2826
40099,Murray County,Oklahoma,13873,13805,187,188,756,1015
40101,Muskogee County,Oklahoma,66222,66708,1377,1585,4100,5203
40103,Noble County,Oklahoma,10925,10899,215,268,474,775
40105,Nowata County,Oklahoma,9323,9522,427,454,540,801
40107,Okfuskee County,Oklahoma,11272,11451,396,455,687,959
40109,Oklahoma County,Oklahoma,798252,822125,-4020,11851,54688,42773
40111,Okmulgee County,Oklahoma,36688,37241,1584,1606,2101,3155
40113,Osage County,Oklahoma,45799,46794,1702,1741,1995,2742
40115,Ottawa County,Oklahoma,30240,30438,631,793,2005,2593
40117,Pawnee County,Oklahoma,15553,16029,1005,1016,784,1315
40119,Payne County,Oklahoma,81647,83889,-39,2122,3761,3662
40121,Pittsburg County,Oklahoma,43792,43320,803,852,2227,3554
40123,Pontotoc County,Oklahoma,38091,38528,531,682,2397,2657
40125,Pottawatomie County,Oklahoma,72540,75102,3460,3628,4210,5295
40127,Pushmataha County,Oklahoma,10793,10807,520,553,536,1071
40129,Roger Mills County,Oklahoma,3431,3259,-152,-134,188,224
40131,Rogers County,Oklahoma,95395,102197,6810,7115,5225,5567
40133,Seminole County,Oklahoma,23516,23441,454,519,1479,2063
40135,Sequoyah County,Oklahoma,39239,40842,1983,1998,2744,3153
40137,Stephens County,Oklahoma,42835,44310,1992,2208,2510,3254
40139,Texas County,Oklahoma,21291,20322,-2598,-1707,1550,826
40141,Tillman County,Oklahoma,6950,6780,42,42,360,563
40143,Tulsa County,Oklahoma,670681,698782,2635,21327,43174,36452
40145,Wagoner County,Oklahoma,81390,93263,10866,11585,4545,4253
40147,Washington County,Oklahoma,52613,54037,1850,2205,2939,3727
40149,Washita County,Oklahoma,10903,10884,163,198,532,755
40151,Woods County,Oklahoma,8598,8443,-82,-69,444,528
40153,Woodward County,Oklahoma,20401,19827,-649,-575,1159,1160
41001,Baker County,Oregon,16728,16658,479,510,710,1283
41003,Benton County,Oregon,93602,97728,1847,4447,2986,3634
41005,Clackamas County,Oregon,422483,426280,1833,5063,18588,19899
41007,Clatsop County,Oregon,41156,40926,373,750,1548,2436
41009,Columbia County,Oregon,52715,54091,1986,2071,2320,2990
41011,Coos County,Oregon,64982,63992,1731,1994,2628,5612
41013,Crook County,Oregon,24933,27564,3006,2997,1223,1588
41015,Curry County,Oregon,23519,22621,752,717,786,2362
41017,Deschutes County,Oregon,199461,213072,12373,13563,9263,8927
41019,Douglas County,Oregon,111294,111951,4863,4966,4883,9174
41021,Gilliam County,Oregon,2014,1971,16,11,91,148
41023,Grant County,Oregon,7240,7075,6,40,343,537
41025,Harney County,Oregon,7507,7380,-26,-34,402,485
41027,Hood River County,Oregon,23898,23720,-434,-239,1038,992
41029,Jackson County,Oregon,223753,221795,1175,1814,10250,14017
41031,Jefferson County,Oregon,24582,25740,1090,1287,1388,1507
41033,Josephine County,Oregon,88214,87867,2805,3021,3939,7250
41035,Klamath County,Oregon,69624,70274,1944,2100,3589,4979
41037,Lake County,Oregon,8170,8187,226,266,387,639
41039,Lane County,Oregon,384242,381584,1735,4325,14807,21845
41041,Lincoln County,Oregon,50509,50636,1871,2206,1721,3753
41043,Linn County,Oregon,128950,132843,4110,4494,7182,7823
41045,Malheur County,Oregon,31650,32261,126,411,1982,1780
41047,Marion County,Oregon,346284,355777,-204,6788,19430,16684
41049,Morrow County,Oregon,12219,12602,-39,201,787,610
41051,Multnomah County,Oregon,816261,795391,-37128,-22602,35889,33827
41053,Polk County,Oregon,87983,90037,1951,2503,4208,4583
41055,Sherman County,Oregon,1880,2051,175,176,115,120
41057,Tillamook County,Oregon,27456,27384,624,807,1094,1929
41059,Umatilla County,Oregon,79892,81119,-234,874,4566,4204
41061,Union County,Oregon,26171,25900,106,159,1291,1717
41063,Wallowa County,Oregon,7403,7595,360,360,314,485
41065,Wasco County,Oregon,26613,26310,187,312,1307,1907
41067,Washington County,Oregon,601004,611708,-17241,1093,29884,20746
41069,Wheeler County,Oregon,1460,1472,78,79,57,121
41071,Yamhill County,Oregon,107692,110024,1324,2875,5093,5693
42001,Adams County,Pennsylvania,103814,107594,4642,5313,4660,6065
42003,Allegheny County,Pennsylvania,1249585,1225035,-31483,-12882,59122,71632
42005,Armstrong County,Pennsylvania,65496,63698,151,225,2728,4740
42007,Beaver County,Pennsylvania,167857,166032,1786,2341,7522,11656
42009,Bedford County,Pennsylvania,47569,47480,629,773,2399,3247
42011,Berks County,Pennsylvania,428651,440072,1271,10765,22360,21771
42013,Blair County,Pennsylvania,122667,119541,-494,-112,5706,8770
42015,Bradford County,Pennsylvania,59975,59600,155,502,3090,3949
42017,Bucks County,Pennsylvania,646212,647828,-793,6823,28412,33738
42019,Butler County,Pennsylvania,194026,200169,8501,9294,8468,11427
42021,Cambria County,Pennsylvania,133200,128968,-117,98,5763,10046
42023,Cameron County,Pennsylvania,4529,4211,-65,-63,133,385
42025,Carbon County,Pennsylvania,64765,65868,2801,2950,2777,4569
42027,Centre County,Pennsylvania,158035,157393,-5476,-557,5504,5739
42029,Chester County,Pennsylvania,534858,557116,8397,16805,27665,22057
42031,Clarion County,Pennsylvania,37200,36680,267,356,1834,2673
42033,Clearfield County,Pennsylvania,80427,78100,-261,-91,3272,5342
42035,Clinton County,Pennsylvania,37381,37870,783,899,1976,2331
42037,Columbia County,Pennsylvania,64681,66193,2382,2747,2723,3984
42039,Crawford County,Pennsylvania,83797,81792,-786,-670,4291,5625
42041,Cumberland County,Pennsylvania,260251,277270,14692,17584,13187,13477
42043,Dauphin County,Pennsylvania,286694,293351,-1733,4814,16355,14462
42045,Delaware County,Pennsylvania,576505,580937,-10576,1260,31203,28338
42047,Elk County,Pennsylvania,30940,29926,-178,-154,1300,2162
42049,Erie County,Pennsylvania,270724,265832,-3573,-1498,12631,15993
42051,Fayette County,Pennsylvania,128585,123021,-711,-283,5295,10558
42053,Forest County,Pennsylvania,6972,6614,-17,-7,107,485
42055,Franklin County,Pennsylvania,155938,160652,3981,5466,8626,9344
42057,Fulton County,Pennsylvania,14578,14483,136,146,678,921
42059,Greene County,Pennsylvania,35869,33885,-910,-897,1309,2413
42061,Huntingdon County,Pennsylvania,44043,43001,-441,-389,1980,2684
42063,Indiana County,Pennsylvania,83158,82878,923,1345,3702,5326
42065,Jefferson County,Pennsylvania,44488,43255,-328,-283,2311,3253
42067,Juniata County,Pennsylvania,23476,23403,-269,-7,1503,1563
42069,Lackawanna County,Pennsylvania,215529,216502,2228,5215,9948,14101
42071,Lancaster County,Pennsylvania,552819,563159,-2870,3945,34577,28208
42073,Lawrence County,Pennsylvania,85961,83911,622,714,3745,6492
42075,Lebanon County,Pennsylvania,143272,146380,2464,4009,7701,8527
42077,Lehigh County,Pennsylvania,374449,384383,-3398,9190,19124,18471
42079,Luzerne County,Pennsylvania,325195,332126,5273,12456,15792,21210
42081,Lycoming County,Pennsylvania,114120,112587,-158,306,5464,7272
42083,McKean County,Pennsylvania,40405,38984,-254,-193,1661,2885
42085,Mercer County,Pennsylvania,110553,107860,386,449,5010,8129
42087,Mifflin County,Pennsylvania,46144,46127,346,378,2839,3221
42089,Monroe County,Pennsylvania,168310,167179,-493,629,6700,8521
