geofips,geoname,year,population
02290,"Yukon-Koyukuk Census Area, AK*",2022,5165.0
02290,"Yukon-Koyukuk Census Area, AK*",2023,5136.0
02290,"Yukon-Koyukuk Census Area, AK*",2024,5099.0
02901,"Aleutian Islands Division, AK*",2019,0.0
02901,"Aleutian Islands Division, AK*",2020,0.0
02901,"Aleutian Islands Division, AK*",2021,0.0
02901,"Aleutian Islands Division, AK*",2022,0.0
02901,"Aleutian Islands Division, AK*",2023,0.0
02901,"Aleutian Islands Division, AK*",2024,0.0
02903,"Angoon Division, AK*",2019,0.0
02903,"Angoon Division, AK*",2020,0.0
02903,"Angoon Division, AK*",2021,0.0
02903,"Angoon Division, AK*",2022,0.0
02903,"Angoon Division, AK*",2023,0.0
02903,"Angoon Division, AK*",2024,0.0
02904,"Barrow-North Slope Division, AK*",2019,0.0
02904,"Barrow-North Slope Division, AK*",2020,0.0
02904,"Barrow-North Slope Division, AK*",2021,0.0
02904,"Barrow-North Slope Division, AK*",2022,0.0
02904,"Barrow-North Slope Division, AK*",2023,0.0
02904,"Barrow-North Slope Division, AK*",2024,0.0
02905,"Bethel Division, AK*",2019,0.0
02905,"Bethel Division, AK*",2020,0.0
02905,"Bethel Division, AK*",2021,0.0
02905,"Bethel Division, AK*",2022,0.0
02905,"Bethel Division, AK*",2023,0.0
02905,"Bethel Division, AK*",2024,0.0
02907,"Bristol Bay Division, AK*",2019,0.0
02907,"Bristol Bay Division, AK*",2020,0.0
02907,"Bristol Bay Division, AK*",2021,0.0
02907,"Bristol Bay Division, AK*",2022,0.0
02907,"Bristol Bay Division, AK*",2023,0.0
02907,"Bristol Bay Division, AK*",2024,0.0
02908,"Cordova-McCarthy Division, AK*",2019,0.0
02908,"Cordova-McCarthy Division, AK*",2020,0.0
02908,"Cordova-McCarthy Division, AK*",2021,0.0
02908,"Cordova-McCarthy Division, AK*",2022,0.0
02908,"Cordova-McCarthy Division, AK*",2023,0.0
02908,"Cordova-McCarthy Division, AK*",2024,0.0
02910,"Haines Division, AK*",2019,0.0
02910,"Haines Division, AK*",2020,0.0
02910,"Haines Division, AK*",2021,0.0
02910,"Haines Division, AK*",2022,0.0
02910,"Haines Division, AK*",2023,0.0
02910,"Haines Division, AK*",2024,0.0
02912,"Kenai-Cook Inlet Division, AK*",2019,0.0
02912,"Kenai-Cook Inlet Division, AK*",2020,0.0
02912,"Kenai-Cook Inlet Division, AK*",2021,0.0
02912,"Kenai-Cook Inlet Division, AK*",2022,0.0
02912,"Kenai-Cook Inlet Division, AK*",2023,0.0
02912,"Kenai-Cook Inlet Division, AK*",2024,0.0
02916,"Kuskokwim Division, AK*",2019,0.0
02916,"Kuskokwim Division, AK*",2020,0.0
02916,"Kuskokwim Division, AK*",2021,0.0
02916,"Kuskokwim Division, AK*",2022,0.0
02916,"Kuskokwim Division, AK*",2023,0.0
02916,"Kuskokwim Division, AK*",2024,0.0
02919,"Outer Ketchikan Division, AK*",2019,0.0
02919,"Outer Ketchikan Division, AK*",2020,0.0
02919,"Outer Ketchikan Division, AK*",2021,0.0
02919,"Outer Ketchikan Division, AK*",2022,0.0
02919,"Outer Ketchikan Division, AK*",2023,0.0
02919,"Outer Ketchikan Division, AK*",2024,0.0
02920,"Prince of Wales Division, AK*",2019,0.0
02920,"Prince of Wales Division, AK*",2020,0.0
02920,"Prince of Wales Division, AK*",2021,0.0
02920,"Prince of Wales Division, AK*",2022,0.0
02920,"Prince of Wales Division, AK*",2023,0.0
02920,"Prince of Wales Division, AK*",2024,0.0
02921,"Seward Division, AK*",2019,0.0
02921,"Seward Division, AK*",2020,0.0
02921,"Seward Division, AK*",2021,0.0
02921,"Seward Division, AK*",2022,0.0
02921,"Seward Division, AK*",2023,0.0
02921,"Seward Division, AK*",2024,0.0
02922,"Sitka Division, AK*",2019,0.0
02922,"Sitka Division, AK*",2020,0.0
02922,"Sitka Division, AK*",2021,0.0
02922,"Sitka Division, AK*",2022,0.0
02922,"Sitka Division, AK*",2023,0.0
02922,"Sitka Division, AK*",2024,0.0
02923,"Skagway-Yakutat Division, AK*",2019,0.0
02923,"Skagway-Yakutat Division, AK*",2020,0.0
02923,"Skagway-Yakutat Division, AK*",2021,0.0
02923,"Skagway-Yakutat Division, AK*",2022,0.0
02923,"Skagway-Yakutat Division, AK*",2023,0.0
02923,"Skagway-Yakutat Division, AK*",2024,0.0
02924,"Southeast Fairbanks Division, AK*",2019,0.0
02924,"Southeast Fairbanks Division, AK*",2020,0.0
02924,"Southeast Fairbanks Division, AK*",2021,0.0
02924,"Southeast Fairbanks Division, AK*",2022,0.0
02924,"Southeast Fairbanks Division, AK*",2023,0.0
02924,"Southeast Fairbanks Division, AK*",2024,0.0
02925,"Upper Yukon Division, AK*",2019,0.0
02925,"Upper Yukon Division, AK*",2020,0.0
02925,"Upper Yukon Division, AK*",2021,0.0
02925,"Upper Yukon Division, AK*",2022,0.0
02925,"Upper Yukon Division, AK*",2023,0.0
02925,"Upper Yukon Division, AK*",2024,0.0
02926,"Valdez-Chitina-Whittier Division, AK*",2019,0.0
02926,"Valdez-Chitina-Whittier Division, AK*",2020,0.0
02926,"Valdez-Chitina-Whittier Division, AK*",2021,0.0
02926,"Valdez-Chitina-Whittier Division, AK*",2022,0.0
02926,"Valdez-Chitina-Whittier Division, AK*",2023,0.0
02926,"Valdez-Chitina-Whittier Division, AK*",2024,0.0
02928,"Wrangell-Petersburg Division, AK*",2019,0.0
02928,"Wrangell-Petersburg Division, AK*",2020,0.0
02928,"Wrangell-Petersburg Division, AK*",2021,0.0
02928,"Wrangell-Petersburg Division, AK*",2022,0.0
02928,"Wrangell-Petersburg Division, AK*",2023,0.0
02928,"Wrangell-Petersburg Division, AK*",2024,0.0
02929,"Yukon-Koyukuk Division, AK*",2019,0.0
02929,"Yukon-Koyukuk Division, AK*",2020,0.0
02929,"Yukon-Koyukuk Division, AK*",2021,0.0
02929,"Yukon-Koyukuk Division, AK*",2022,0.0
02929,"Yukon-Koyukuk Division, AK*",2023,0.0
02929,"Yukon-Koyukuk Division, AK*",2024,0.0
04001,"Apache, AZ",2019,66460.0
04001,"Apache, AZ",2020,65917.0
04001,"Apache, AZ",2021,65396.0
04001,"Apache, AZ",2022,65470.0
04001,"Apache, AZ",2023,65121.0
04001,"Apache, AZ",2024,64800.0
04003,"Cochise, AZ",2019,125334.0
04003,"Cochise, AZ",2020,125533.0
04003,"Cochise, AZ",2021,126147.0
04003,"Cochise, AZ",2022,125497.0
04003,"Cochise, AZ",2023,124881.0
04003,"Cochise, AZ",2024,125773.0
04005,"Coconino, AZ",2019,145975.0
04005,"Coconino, AZ",2020,145190.0
04005,"Coconino, AZ",2021,142927.0
04005,"Coconino, AZ",2022,144326.0
04005,"Coconino, AZ",2023,144934.0
04005,"Coconino, AZ",2024,145161.0
04007,"Gila, AZ",2019,53130.0
04007,"Gila, AZ",2020,53355.0
04007,"Gila, AZ",2021,53559.0
04007,"Gila, AZ",2022,53927.0
04007,"Gila, AZ",2023,54060.0
04007,"Gila, AZ",2024,54073.0
04009,"Graham, AZ",2019,38330.0
04009,"Graham, AZ",2020,38630.0
04009,"Graham, AZ",2021,38923.0
04009,"Graham, AZ",2022,38802.0
04009,"Graham, AZ",2023,39561.0
04009,"Graham, AZ",2024,40242.0
04011,"Greenlee, AZ",2019,9651.0
04011,"Greenlee, AZ",2020,9531.0
04011,"Greenlee, AZ",2021,9401.0
04011,"Greenlee, AZ",2022,9321.0
04011,"Greenlee, AZ",2023,9383.0
04011,"Greenlee, AZ",2024,9410.0
04012,"La Paz, AZ*",2019,16737.0
04012,"La Paz, AZ*",2020,16573.0
04012,"La Paz, AZ*",2021,16390.0
04012,"La Paz, AZ*",2022,16555.0
04012,"La Paz, AZ*",2023,16812.0
04012,"La Paz, AZ*",2024,16992.0
04013,"Maricopa, AZ",2019,4363090.0
04013,"Maricopa, AZ",2020,4445415.0
04013,"Maricopa, AZ",2021,4500147.0
04013,"Maricopa, AZ",2022,4564457.0
04013,"Maricopa, AZ",2023,4615625.0
04013,"Maricopa, AZ",2024,4673096.0
04015,"Mohave, AZ",2019,210821.0
04015,"Mohave, AZ",2020,214173.0
04015,"Mohave, AZ",2021,217186.0
04015,"Mohave, AZ",2022,220947.0
04015,"Mohave, AZ",2023,223801.0
04015,"Mohave, AZ",2024,226479.0
04017,"Navajo, AZ",2019,106255.0
04017,"Navajo, AZ",2020,106773.0
04017,"Navajo, AZ",2021,107736.0
04017,"Navajo, AZ",2022,108771.0
04017,"Navajo, AZ",2023,109281.0
04017,"Navajo, AZ",2024,109516.0
04019,"Pima, AZ",2019,1034864.0
04019,"Pima, AZ",2020,1045227.0
04019,"Pima, AZ",2021,1049083.0
04019,"Pima, AZ",2022,1059412.0
04019,"Pima, AZ",2023,1068579.0
04019,"Pima, AZ",2024,1080149.0
04021,"Pinal, AZ",2019,414398.0
04021,"Pinal, AZ",2020,430213.0
04021,"Pinal, AZ",2021,449086.0
04021,"Pinal, AZ",2022,465476.0
04021,"Pinal, AZ",2023,486395.0
04021,"Pinal, AZ",2024,513862.0
04023,"Santa Cruz, AZ",2019,47507.0
04023,"Santa Cruz, AZ",2020,47712.0
04023,"Santa Cruz, AZ",2021,47962.0
04023,"Santa Cruz, AZ",2022,48801.0
04023,"Santa Cruz, AZ",2023,49647.0
04023,"Santa Cruz, AZ",2024,50508.0
04025,"Yavapai, AZ",2019,233165.0
04025,"Yavapai, AZ",2020,237228.0
04025,"Yavapai, AZ",2021,242392.0
04025,"Yavapai, AZ",2022,246266.0
04025,"Yavapai, AZ",2023,249499.0
04025,"Yavapai, AZ",2024,252013.0
04027,"Yuma, AZ*",2019,201978.0
04027,"Yuma, AZ*",2020,205665.0
04027,"Yuma, AZ*",2021,207743.0
04027,"Yuma, AZ*",2022,209538.0
04027,"Yuma, AZ*",2023,215448.0
04027,"Yuma, AZ*",2024,220310.0
05001,"Arkansas, AR",2019,17247.0
05001,"Arkansas, AR",2020,17104.0
05001,"Arkansas, AR",2021,16668.0
05001,"Arkansas, AR",2022,16458.0
05001,"Arkansas, AR",2023,16295.0
05001,"Arkansas, AR",2024,16050.0
05003,"Ashley, AR",2019,19358.0
05003,"Ashley, AR",2020,18963.0
05003,"Ashley, AR",2021,18647.0
05003,"Ashley, AR",2022,18318.0
05003,"Ashley, AR",2023,18232.0
05003,"Ashley, AR",2024,17984.0
05005,"Baxter, AR",2019,41414.0
05005,"Baxter, AR",2020,41696.0
05005,"Baxter, AR",2021,42174.0
05005,"Baxter, AR",2022,42378.0
05005,"Baxter, AR",2023,42781.0
05005,"Baxter, AR",2024,43007.0
05007,"Benton, AR",2019,277645.0
05007,"Benton, AR",2020,286621.0
05007,"Benton, AR",2021,294168.0
05007,"Benton, AR",2022,303558.0
05007,"Benton, AR",2023,312248.0
05007,"Benton, AR",2024,321566.0
05009,"Boone, AR",2019,37335.0
05009,"Boone, AR",2020,37393.0
05009,"Boone, AR",2021,37890.0
05009,"Boone, AR",2022,38254.0
05009,"Boone, AR",2023,38516.0
05009,"Boone, AR",2024,38636.0
05011,"Bradley, AR",2019,10655.0
05011,"Bradley, AR",2020,10492.0
05011,"Bradley, AR",2021,10337.0
05011,"Bradley, AR",2022,10167.0
05011,"Bradley, AR",2023,10109.0
05011,"Bradley, AR",2024,9935.0
05013,"Calhoun, AR",2019,4782.0
05013,"Calhoun, AR",2020,4736.0
05013,"Calhoun, AR",2021,4729.0
05013,"Calhoun, AR",2022,4703.0
05013,"Calhoun, AR",2023,4664.0
05013,"Calhoun, AR",2024,4690.0
05015,"Carroll, AR",2019,28269.0
05015,"Carroll, AR",2020,28241.0
05015,"Carroll, AR",2021,28514.0
05015,"Carroll, AR",2022,28667.0
05015,"Carroll, AR",2023,28738.0
05015,"Carroll, AR",2024,28968.0
05017,"Chicot, AR",2019,10375.0
05017,"Chicot, AR",2020,10159.0
05017,"Chicot, AR",2021,10051.0
05017,"Chicot, AR",2022,9836.0
05017,"Chicot, AR",2023,9507.0
05017,"Chicot, AR",2024,9272.0
05019,"Clark, AR",2019,21669.0
05019,"Clark, AR",2020,21403.0
05019,"Clark, AR",2021,21248.0
05019,"Clark, AR",2022,21136.0
05019,"Clark, AR",2023,20918.0
05019,"Clark, AR",2024,20920.0
05021,"Clay, AR",2019,14620.0
05021,"Clay, AR",2020,14534.0
05021,"Clay, AR",2021,14334.0
05021,"Clay, AR",2022,14229.0
05021,"Clay, AR",2023,14191.0
05021,"Clay, AR",2024,14112.0
05023,"Cleburne, AR",2019,24759.0
05023,"Cleburne, AR",2020,24716.0
05023,"Cleburne, AR",2021,25020.0
05023,"Cleburne, AR",2022,25272.0
05023,"Cleburne, AR",2023,25476.0
05023,"Cleburne, AR",2024,25646.0
05025,"Cleveland, AR",2019,7555.0
05025,"Cleveland, AR",2020,7554.0
05025,"Cleveland, AR",2021,7489.0
05025,"Cleveland, AR",2022,7471.0
05025,"Cleveland, AR",2023,7386.0
05025,"Cleveland, AR",2024,7367.0
05027,"Columbia, AR",2019,22947.0
05027,"Columbia, AR",2020,22743.0
05027,"Columbia, AR",2021,22470.0
05027,"Columbia, AR",2022,22316.0
05027,"Columbia, AR",2023,22193.0
05027,"Columbia, AR",2024,22024.0
05029,"Conway, AR",2019,20610.0
05029,"Conway, AR",2020,20734.0
05029,"Conway, AR",2021,20905.0
05029,"Conway, AR",2022,21091.0
05029,"Conway, AR",2023,21118.0
05029,"Conway, AR",2024,21422.0
05031,"Craighead, AR",2019,110130.0
05031,"Craighead, AR",2020,111623.0
05031,"Craighead, AR",2021,111695.0
05031,"Craighead, AR",2022,112828.0
05031,"Craighead, AR",2023,114245.0
05031,"Craighead, AR",2024,115852.0
05033,"Crawford, AR",2019,60325.0
05033,"Crawford, AR",2020,60160.0
05033,"Crawford, AR",2021,60382.0
05033,"Crawford, AR",2022,61084.0
05033,"Crawford, AR",2023,61810.0
05033,"Crawford, AR",2024,62258.0
05035,"Crittenden, AR",2019,48324.0
05035,"Crittenden, AR",2020,48090.0
05035,"Crittenden, AR",2021,47405.0
05035,"Crittenden, AR",2022,47031.0
05035,"Crittenden, AR",2023,47171.0
05035,"Crittenden, AR",2024,46633.0
05037,"Cross, AR",2019,16913.0
05037,"Cross, AR",2020,16801.0
05037,"Cross, AR",2021,16671.0
05037,"Cross, AR",2022,16594.0
05037,"Cross, AR",2023,16453.0
05037,"Cross, AR",2024,16194.0
05039,"Dallas, AR",2019,6616.0
05039,"Dallas, AR",2020,6441.0
05039,"Dallas, AR",2021,6307.0
05039,"Dallas, AR",2022,6197.0
05039,"Dallas, AR",2023,6187.0
05039,"Dallas, AR",2024,6076.0
05041,"Desha, AR",2019,11585.0
05041,"Desha, AR",2020,11321.0
05041,"Desha, AR",2021,11048.0
05041,"Desha, AR",2022,10760.0
05041,"Desha, AR",2023,10478.0
05041,"Desha, AR",2024,10321.0
05043,"Drew, AR",2019,17463.0
05043,"Drew, AR",2020,17315.0
05043,"Drew, AR",2021,17063.0
05043,"Drew, AR",2022,16930.0
05043,"Drew, AR",2023,16986.0
05043,"Drew, AR",2024,16935.0
05045,"Faulkner, AR",2019,122866.0
05045,"Faulkner, AR",2020,123820.0
05045,"Faulkner, AR",2021,125590.0
05045,"Faulkner, AR",2022,127656.0
05045,"Faulkner, AR",2023,129909.0
05045,"Faulkner, AR",2024,131611.0
05047,"Franklin, AR",2019,17026.0
05047,"Franklin, AR",2020,17141.0
05047,"Franklin, AR",2021,17159.0
05047,"Franklin, AR",2022,17274.0
05047,"Franklin, AR",2023,17471.0
05047,"Franklin, AR",2024,17586.0
05049,"Fulton, AR",2019,12184.0
05049,"Fulton, AR",2020,12051.0
05049,"Fulton, AR",2021,12137.0
05049,"Fulton, AR",2022,12354.0
05049,"Fulton, AR",2023,12422.0
05049,"Fulton, AR",2024,12546.0
05051,"Garland, AR",2019,99828.0
05051,"Garland, AR",2020,100266.0
05051,"Garland, AR",2021,100306.0
05051,"Garland, AR",2022,99942.0
05051,"Garland, AR",2023,99759.0
05051,"Garland, AR",2024,99902.0
05053,"Grant, AR",2019,17860.0
05053,"Grant, AR",2020,18019.0
05053,"Grant, AR",2021,18124.0
05053,"Grant, AR",2022,18127.0
05053,"Grant, AR",2023,18392.0
05053,"Grant, AR",2024,18546.0
05055,"Greene, AR",2019,45482.0
05055,"Greene, AR",2020,45861.0
05055,"Greene, AR",2021,46314.0
05055,"Greene, AR",2022,46359.0
05055,"Greene, AR",2023,46700.0
05055,"Greene, AR",2024,46928.0
05057,"Hempstead, AR",2019,20379.0
05057,"Hempstead, AR",2020,19986.0
05057,"Hempstead, AR",2021,19660.0
05057,"Hempstead, AR",2022,19469.0
05057,"Hempstead, AR",2023,19321.0
05057,"Hempstead, AR",2024,19105.0
05059,"Hot Spring, AR",2019,33068.0
05059,"Hot Spring, AR",2020,33076.0
05059,"Hot Spring, AR",2021,33078.0
05059,"Hot Spring, AR",2022,33170.0
05059,"Hot Spring, AR",2023,33259.0
05059,"Hot Spring, AR",2024,33313.0
05061,"Howard, AR",2019,12886.0
05061,"Howard, AR",2020,12758.0
05061,"Howard, AR",2021,12689.0
05061,"Howard, AR",2022,12583.0
05061,"Howard, AR",2023,12500.0
05061,"Howard, AR",2024,12387.0
05063,"Independence, AR",2019,37937.0
05063,"Independence, AR",2020,37945.0
05063,"Independence, AR",2021,38034.0
05063,"Independence, AR",2022,38223.0
05063,"Independence, AR",2023,38329.0
05063,"Independence, AR",2024,38345.0
05065,"Izard, AR",2019,13583.0
05065,"Izard, AR",2020,13604.0
05065,"Izard, AR",2021,13916.0
05065,"Izard, AR",2022,14033.0
05065,"Izard, AR",2023,14202.0
05065,"Izard, AR",2024,14291.0
05067,"Jackson, AR",2019,16847.0
05067,"Jackson, AR",2020,16759.0
05067,"Jackson, AR",2021,16771.0
05067,"Jackson, AR",2022,16607.0
05067,"Jackson, AR",2023,16749.0
05067,"Jackson, AR",2024,16673.0
05069,"Jefferson, AR",2019,68413.0
05069,"Jefferson, AR",2020,66835.0
05069,"Jefferson, AR",2021,65624.0
05069,"Jefferson, AR",2022,64341.0
05069,"Jefferson, AR",2023,63539.0
05069,"Jefferson, AR",2024,63672.0
05071,"Johnson, AR",2019,25858.0
05071,"Johnson, AR",2020,25727.0
05071,"Johnson, AR",2021,25959.0
05071,"Johnson, AR",2022,25997.0
05071,"Johnson, AR",2023,26161.0
05071,"Johnson, AR",2024,26172.0
05073,"Lafayette, AR",2019,6377.0
05073,"Lafayette, AR",2020,6295.0
05073,"Lafayette, AR",2021,6154.0
05073,"Lafayette, AR",2022,6136.0
05073,"Lafayette, AR",2023,6082.0
05073,"Lafayette, AR",2024,6015.0
05075,"Lawrence, AR",2019,16246.0
05075,"Lawrence, AR",2020,16216.0
05075,"Lawrence, AR",2021,16296.0
05075,"Lawrence, AR",2022,16146.0
05075,"Lawrence, AR",2023,16225.0
05075,"Lawrence, AR",2024,16305.0
05077,"Lee, AR",2019,8878.0
05077,"Lee, AR",2020,8530.0
05077,"Lee, AR",2021,8565.0
05077,"Lee, AR",2022,8373.0
05077,"Lee, AR",2023,8221.0
05077,"Lee, AR",2024,8104.0
05079,"Lincoln, AR",2019,12977.0
05079,"Lincoln, AR",2020,12890.0
05079,"Lincoln, AR",2021,13177.0
05079,"Lincoln, AR",2022,12914.0
05079,"Lincoln, AR",2023,12900.0
05079,"Lincoln, AR",2024,12868.0
05081,"Little River, AR",2019,12181.0
05081,"Little River, AR",2020,11971.0
05081,"Little River, AR",2021,11929.0
05081,"Little River, AR",2022,11811.0
05081,"Little River, AR",2023,11766.0
05081,"Little River, AR",2024,11626.0
05083,"Logan, AR",2019,21224.0
05083,"Logan, AR",2020,21109.0
05083,"Logan, AR",2021,21217.0
05083,"Logan, AR",2022,21242.0
05083,"Logan, AR",2023,21360.0
05083,"Logan, AR",2024,21457.0
05085,"Lonoke, AR",2019,73754.0
05085,"Lonoke, AR",2020,74072.0
05085,"Lonoke, AR",2021,74755.0
05085,"Lonoke, AR",2022,75219.0
05085,"Lonoke, AR",2023,75924.0
05085,"Lonoke, AR",2024,76389.0
05087,"Madison, AR",2019,16427.0
05087,"Madison, AR",2020,16560.0
05087,"Madison, AR",2021,16961.0
05087,"Madison, AR",2022,17493.0
05087,"Madison, AR",2023,17767.0
05087,"Madison, AR",2024,17865.0
05089,"Marion, AR",2019,16710.0
05089,"Marion, AR",2020,16867.0
05089,"Marion, AR",2021,16957.0
05089,"Marion, AR",2022,17236.0
05089,"Marion, AR",2023,17485.0
05089,"Marion, AR",2024,17593.0
05091,"Miller, AR",2019,42785.0
05091,"Miller, AR",2020,42586.0
05091,"Miller, AR",2021,42468.0
05091,"Miller, AR",2022,42484.0
05091,"Miller, AR",2023,42302.0
05091,"Miller, AR",2024,41958.0
05093,"Mississippi, AR",2019,41130.0
05093,"Mississippi, AR",2020,40545.0
05093,"Mississippi, AR",2021,39525.0
05093,"Mississippi, AR",2022,38829.0
05093,"Mississippi, AR",2023,38635.0
05093,"Mississippi, AR",2024,38095.0
05095,"Monroe, AR",2019,6885.0
05095,"Monroe, AR",2020,6771.0
05095,"Monroe, AR",2021,6644.0
05095,"Monroe, AR",2022,6574.0
05095,"Monroe, AR",2023,6540.0
05095,"Monroe, AR",2024,6415.0
05097,"Montgomery, AR",2019,8565.0
05097,"Montgomery, AR",2020,8484.0
05097,"Montgomery, AR",2021,8636.0
05097,"Montgomery, AR",2022,8531.0
05097,"Montgomery, AR",2023,8605.0
05097,"Montgomery, AR",2024,8510.0
05099,"Nevada, AR",2019,8375.0
05099,"Nevada, AR",2020,8287.0
05099,"Nevada, AR",2021,8187.0
05099,"Nevada, AR",2022,8191.0
05099,"Nevada, AR",2023,8126.0
05099,"Nevada, AR",2024,8004.0
05101,"Newton, AR",2019,7329.0
05101,"Newton, AR",2020,7196.0
05101,"Newton, AR",2021,7167.0
05101,"Newton, AR",2022,7093.0
05101,"Newton, AR",2023,7079.0
05101,"Newton, AR",2024,7026.0
05103,"Ouachita, AR",2019,22835.0
05103,"Ouachita, AR",2020,22617.0
05103,"Ouachita, AR",2021,22319.0
05103,"Ouachita, AR",2022,22010.0
05103,"Ouachita, AR",2023,21793.0
05103,"Ouachita, AR",2024,21684.0
05105,"Perry, AR",2019,10106.0
05105,"Perry, AR",2020,10003.0
05105,"Perry, AR",2021,9991.0
05105,"Perry, AR",2022,10073.0
05105,"Perry, AR",2023,10188.0
05105,"Perry, AR",2024,10251.0
05107,"Phillips, AR",2019,16974.0
05107,"Phillips, AR",2020,16441.0
05107,"Phillips, AR",2021,15813.0
05107,"Phillips, AR",2022,15344.0
05107,"Phillips, AR",2023,14991.0
05107,"Phillips, AR",2024,14661.0
05109,"Pike, AR",2019,10240.0
05109,"Pike, AR",2020,10156.0
05109,"Pike, AR",2021,10103.0
05109,"Pike, AR",2022,10123.0
05109,"Pike, AR",2023,10164.0
05109,"Pike, AR",2024,10027.0
05111,"Poinsett, AR",2019,23159.0
05111,"Poinsett, AR",2020,22955.0
05111,"Poinsett, AR",2021,22651.0
05111,"Poinsett, AR",2022,22434.0
05111,"Poinsett, AR",2023,22373.0
05111,"Poinsett, AR",2024,22300.0
05113,"Polk, AR",2019,19441.0
05113,"Polk, AR",2020,19186.0
05113,"Polk, AR",2021,19326.0
05113,"Polk, AR",2022,19368.0
05113,"Polk, AR",2023,19490.0
05113,"Polk, AR",2024,19434.0
05115,"Pope, AR",2019,63300.0
05115,"Pope, AR",2020,63407.0
05115,"Pope, AR",2021,63733.0
05115,"Pope, AR",2022,64023.0
05115,"Pope, AR",2023,64663.0
05115,"Pope, AR",2024,64829.0
05117,"Prairie, AR",2019,8354.0
05117,"Prairie, AR",2020,8247.0
05117,"Prairie, AR",2021,8086.0
05117,"Prairie, AR",2022,8038.0
05117,"Prairie, AR",2023,8012.0
05117,"Prairie, AR",2024,7935.0
05119,"Pulaski, AR",2019,397964.0
05119,"Pulaski, AR",2020,399286.0
05119,"Pulaski, AR",2021,398005.0
05119,"Pulaski, AR",2022,399886.0
