geofips,geoname,year,personal_income_kusd
48371,"Pecos, TX",2019,621276.0
48371,"Pecos, TX",2020,604151.0
48371,"Pecos, TX",2021,642228.0
48371,"Pecos, TX",2022,673888.0
48371,"Pecos, TX",2023,724077.0
48371,"Pecos, TX",2024,736577.0
48373,"Polk, TX",2019,2112180.0
48373,"Polk, TX",2020,2277662.0
48373,"Polk, TX",2021,2474878.0
48373,"Polk, TX",2022,2554703.0
48373,"Polk, TX",2023,2724448.0
48373,"Polk, TX",2024,2844566.0
48375,"Potter, TX",2019,5495840.0
48375,"Potter, TX",2020,5962084.0
48375,"Potter, TX",2021,6448053.0
48375,"Potter, TX",2022,6528525.0
48375,"Potter, TX",2023,6584014.0
48375,"Potter, TX",2024,6786797.0
48377,"Presidio, TX",2019,310339.0
48377,"Presidio, TX",2020,337664.0
48377,"Presidio, TX",2021,371470.0
48377,"Presidio, TX",2022,368345.0
48377,"Presidio, TX",2023,390393.0
48377,"Presidio, TX",2024,413724.0
48379,"Rains, TX",2019,436954.0
48379,"Rains, TX",2020,482677.0
48379,"Rains, TX",2021,521391.0
48379,"Rains, TX",2022,542715.0
48379,"Rains, TX",2023,589644.0
48379,"Rains, TX",2024,626315.0
48381,"Randall, TX",2019,6939723.0
48381,"Randall, TX",2020,7449097.0
48381,"Randall, TX",2021,8115886.0
48381,"Randall, TX",2022,8407957.0
48381,"Randall, TX",2023,8991239.0
48381,"Randall, TX",2024,9536406.0
48383,"Reagan, TX",2019,199329.0
48383,"Reagan, TX",2020,188010.0
48383,"Reagan, TX",2021,193726.0
48383,"Reagan, TX",2022,218735.0
48383,"Reagan, TX",2023,231410.0
48383,"Reagan, TX",2024,239435.0
48385,"Real, TX",2019,130621.0
48385,"Real, TX",2020,146087.0
48385,"Real, TX",2021,159724.0
48385,"Real, TX",2022,164133.0
48385,"Real, TX",2023,176162.0
48385,"Real, TX",2024,180184.0
48387,"Red River, TX",2019,529577.0
48387,"Red River, TX",2020,555817.0
48387,"Red River, TX",2021,609644.0
48387,"Red River, TX",2022,622904.0
48387,"Red River, TX",2023,650067.0
48387,"Red River, TX",2024,664499.0
48389,"Reeves, TX",2019,753350.0
48389,"Reeves, TX",2020,688389.0
48389,"Reeves, TX",2021,752081.0
48389,"Reeves, TX",2022,807086.0
48389,"Reeves, TX",2023,905413.0
48389,"Reeves, TX",2024,1016705.0
48391,"Refugio, TX",2019,316459.0
48391,"Refugio, TX",2020,327777.0
48391,"Refugio, TX",2021,363746.0
48391,"Refugio, TX",2022,381456.0
48391,"Refugio, TX",2023,387376.0
48391,"Refugio, TX",2024,400776.0
48393,"Roberts, TX",2019,41999.0
48393,"Roberts, TX",2020,42622.0
48393,"Roberts, TX",2021,44633.0
48393,"Roberts, TX",2022,48770.0
48393,"Roberts, TX",2023,54742.0
48393,"Roberts, TX",2024,53952.0
48395,"Robertson, TX",2019,745971.0
48395,"Robertson, TX",2020,801784.0
48395,"Robertson, TX",2021,880317.0
48395,"Robertson, TX",2022,968048.0
48395,"Robertson, TX",2023,1017553.0
48395,"Robertson, TX",2024,1068474.0
48397,"Rockwall, TX",2019,6741046.0
48397,"Rockwall, TX",2020,7400786.0
48397,"Rockwall, TX",2021,8451388.0
48397,"Rockwall, TX",2022,9063087.0
48397,"Rockwall, TX",2023,10062376.0
48397,"Rockwall, TX",2024,10797301.0
48399,"Runnels, TX",2019,440622.0
48399,"Runnels, TX",2020,464497.0
48399,"Runnels, TX",2021,500149.0
48399,"Runnels, TX",2022,553663.0
48399,"Runnels, TX",2023,560004.0
48399,"Runnels, TX",2024,563556.0
48401,"Rusk, TX",2019,2089587.0
48401,"Rusk, TX",2020,2225980.0
48401,"Rusk, TX",2021,2339900.0
48401,"Rusk, TX",2022,2418362.0
48401,"Rusk, TX",2023,2503910.0
48401,"Rusk, TX",2024,2577079.0
48403,"Sabine, TX",2019,379354.0
48403,"Sabine, TX",2020,412158.0
48403,"Sabine, TX",2021,464919.0
48403,"Sabine, TX",2022,458973.0
48403,"Sabine, TX",2023,479784.0
48403,"Sabine, TX",2024,501955.0
48405,"San Augustine, TX",2019,354913.0
48405,"San Augustine, TX",2020,361715.0
48405,"San Augustine, TX",2021,405745.0
48405,"San Augustine, TX",2022,449665.0
48405,"San Augustine, TX",2023,465219.0
48405,"San Augustine, TX",2024,476912.0
48407,"San Jacinto, TX",2019,1124315.0
48407,"San Jacinto, TX",2020,1158601.0
48407,"San Jacinto, TX",2021,1268505.0
48407,"San Jacinto, TX",2022,1280774.0
48407,"San Jacinto, TX",2023,1373231.0
48407,"San Jacinto, TX",2024,1419613.0
48409,"San Patricio, TX",2019,3111385.0
48409,"San Patricio, TX",2020,3297527.0
48409,"San Patricio, TX",2021,3542109.0
48409,"San Patricio, TX",2022,3571034.0
48409,"San Patricio, TX",2023,3725633.0
48409,"San Patricio, TX",2024,3906934.0
48411,"San Saba, TX",2019,248045.0
48411,"San Saba, TX",2020,242041.0
48411,"San Saba, TX",2021,252449.0
48411,"San Saba, TX",2022,262655.0
48411,"San Saba, TX",2023,283563.0
48411,"San Saba, TX",2024,284389.0
48413,"Schleicher, TX",2019,117873.0
48413,"Schleicher, TX",2020,125093.0
48413,"Schleicher, TX",2021,129711.0
48413,"Schleicher, TX",2022,148359.0
48413,"Schleicher, TX",2023,150607.0
48413,"Schleicher, TX",2024,148679.0
48415,"Scurry, TX",2019,748156.0
48415,"Scurry, TX",2020,756407.0
48415,"Scurry, TX",2021,783377.0
48415,"Scurry, TX",2022,849098.0
48415,"Scurry, TX",2023,905218.0
48415,"Scurry, TX",2024,927543.0
48417,"Shackelford, TX",2019,284819.0
48417,"Shackelford, TX",2020,258414.0
48417,"Shackelford, TX",2021,317801.0
48417,"Shackelford, TX",2022,385861.0
48417,"Shackelford, TX",2023,308233.0
48417,"Shackelford, TX",2024,315757.0
48419,"Shelby, TX",2019,1079847.0
48419,"Shelby, TX",2020,1160288.0
48419,"Shelby, TX",2021,1343770.0
48419,"Shelby, TX",2022,1576412.0
48419,"Shelby, TX",2023,1574522.0
48419,"Shelby, TX",2024,1701681.0
48421,"Sherman, TX",2019,274327.0
48421,"Sherman, TX",2020,282233.0
48421,"Sherman, TX",2021,348403.0
48421,"Sherman, TX",2022,335864.0
48421,"Sherman, TX",2023,487995.0
48421,"Sherman, TX",2024,431820.0
48423,"Smith, TX",2019,12815321.0
48423,"Smith, TX",2020,12908013.0
48423,"Smith, TX",2021,14838797.0
48423,"Smith, TX",2022,16077314.0
48423,"Smith, TX",2023,16771874.0
48423,"Smith, TX",2024,17413416.0
48425,"Somervell, TX",2019,433755.0
48425,"Somervell, TX",2020,468199.0
48425,"Somervell, TX",2021,533724.0
48425,"Somervell, TX",2022,577258.0
48425,"Somervell, TX",2023,618792.0
48425,"Somervell, TX",2024,634683.0
48427,"Starr, TX",2019,1808587.0
48427,"Starr, TX",2020,2084371.0
48427,"Starr, TX",2021,2226694.0
48427,"Starr, TX",2022,2150141.0
48427,"Starr, TX",2023,2199042.0
48427,"Starr, TX",2024,2275963.0
48429,"Stephens, TX",2019,397688.0
48429,"Stephens, TX",2020,398008.0
48429,"Stephens, TX",2021,432413.0
48429,"Stephens, TX",2022,452555.0
48429,"Stephens, TX",2023,473634.0
48429,"Stephens, TX",2024,476252.0
48431,"Sterling, TX",2019,79637.0
48431,"Sterling, TX",2020,81450.0
48431,"Sterling, TX",2021,88183.0
48431,"Sterling, TX",2022,94798.0
48431,"Sterling, TX",2023,100816.0
48431,"Sterling, TX",2024,103145.0
48433,"Stonewall, TX",2019,84297.0
48433,"Stonewall, TX",2020,91679.0
48433,"Stonewall, TX",2021,107058.0
48433,"Stonewall, TX",2022,115862.0
48433,"Stonewall, TX",2023,119541.0
48433,"Stonewall, TX",2024,114737.0
48435,"Sutton, TX",2019,246452.0
48435,"Sutton, TX",2020,221978.0
48435,"Sutton, TX",2021,227947.0
48435,"Sutton, TX",2022,225595.0
48435,"Sutton, TX",2023,242309.0
48435,"Sutton, TX",2024,225489.0
48437,"Swisher, TX",2019,405019.0
48437,"Swisher, TX",2020,424068.0
48437,"Swisher, TX",2021,508306.0
48437,"Swisher, TX",2022,557399.0
48437,"Swisher, TX",2023,604629.0
48437,"Swisher, TX",2024,560967.0
48439,"Tarrant, TX",2019,109294258.0
48439,"Tarrant, TX",2020,113875959.0
48439,"Tarrant, TX",2021,129278743.0
48439,"Tarrant, TX",2022,138729197.0
48439,"Tarrant, TX",2023,149011382.0
48439,"Tarrant, TX",2024,156006429.0
48441,"Taylor, TX",2019,6618267.0
48441,"Taylor, TX",2020,7100349.0
48441,"Taylor, TX",2021,7786490.0
48441,"Taylor, TX",2022,8182619.0
48441,"Taylor, TX",2023,8700109.0
48441,"Taylor, TX",2024,9180520.0
48443,"Terrell, TX",2019,37507.0
48443,"Terrell, TX",2020,41340.0
48443,"Terrell, TX",2021,45779.0
48443,"Terrell, TX",2022,44442.0
48443,"Terrell, TX",2023,44807.0
48443,"Terrell, TX",2024,46784.0
48445,"Terry, TX",2019,457105.0
48445,"Terry, TX",2020,500837.0
48445,"Terry, TX",2021,529234.0
48445,"Terry, TX",2022,614659.0
48445,"Terry, TX",2023,584861.0
48445,"Terry, TX",2024,551320.0
48447,"Throckmorton, TX",2019,61628.0
48447,"Throckmorton, TX",2020,64746.0
48447,"Throckmorton, TX",2021,101774.0
48447,"Throckmorton, TX",2022,88255.0
48447,"Throckmorton, TX",2023,83860.0
48447,"Throckmorton, TX",2024,78432.0
48449,"Titus, TX",2019,1206894.0
48449,"Titus, TX",2020,1329060.0
48449,"Titus, TX",2021,1520127.0
48449,"Titus, TX",2022,1628783.0
48449,"Titus, TX",2023,1646370.0
48449,"Titus, TX",2024,1724927.0
48451,"Tom Green, TX",2019,6162397.0
48451,"Tom Green, TX",2020,6647740.0
48451,"Tom Green, TX",2021,7135113.0
48451,"Tom Green, TX",2022,7322416.0
48451,"Tom Green, TX",2023,7648053.0
48451,"Tom Green, TX",2024,8117056.0
48453,"Travis, TX",2019,90944757.0
48453,"Travis, TX",2020,93506073.0
48453,"Travis, TX",2021,106291515.0
48453,"Travis, TX",2022,117391525.0
48453,"Travis, TX",2023,126859125.0
48453,"Travis, TX",2024,134937033.0
48455,"Trinity, TX",2019,563249.0
48455,"Trinity, TX",2020,594565.0
48455,"Trinity, TX",2021,643131.0
48455,"Trinity, TX",2022,661472.0
48455,"Trinity, TX",2023,702473.0
48455,"Trinity, TX",2024,734986.0
48457,"Tyler, TX",2019,716499.0
48457,"Tyler, TX",2020,784718.0
48457,"Tyler, TX",2021,857803.0
48457,"Tyler, TX",2022,873676.0
48457,"Tyler, TX",2023,922801.0
48457,"Tyler, TX",2024,965706.0
48459,"Upshur, TX",2019,1599998.0
48459,"Upshur, TX",2020,1673890.0
48459,"Upshur, TX",2021,1850394.0
48459,"Upshur, TX",2022,1907920.0
48459,"Upshur, TX",2023,2039191.0
48459,"Upshur, TX",2024,2121173.0
48461,"Upton, TX",2019,171036.0
48461,"Upton, TX",2020,181291.0
48461,"Upton, TX",2021,204798.0
48461,"Upton, TX",2022,251684.0
48461,"Upton, TX",2023,278453.0
48461,"Upton, TX",2024,300353.0
48463,"Uvalde, TX",2019,1100241.0
48463,"Uvalde, TX",2020,1167779.0
48463,"Uvalde, TX",2021,1314482.0
48463,"Uvalde, TX",2022,1312648.0
48463,"Uvalde, TX",2023,1381443.0
48463,"Uvalde, TX",2024,1415074.0
48465,"Val Verde, TX",2019,1890031.0
48465,"Val Verde, TX",2020,2025740.0
48465,"Val Verde, TX",2021,2250935.0
48465,"Val Verde, TX",2022,2297315.0
48465,"Val Verde, TX",2023,2389736.0
48465,"Val Verde, TX",2024,2499168.0
48467,"Van Zandt, TX",2019,2299546.0
48467,"Van Zandt, TX",2020,2515826.0
48467,"Van Zandt, TX",2021,2772813.0
48467,"Van Zandt, TX",2022,2926115.0
48467,"Van Zandt, TX",2023,3102823.0
48467,"Van Zandt, TX",2024,3242076.0
48469,"Victoria, TX",2019,4751281.0
48469,"Victoria, TX",2020,4860044.0
48469,"Victoria, TX",2021,5234166.0
48469,"Victoria, TX",2022,5171814.0
48469,"Victoria, TX",2023,5455773.0
48469,"Victoria, TX",2024,5607804.0
48471,"Walker, TX",2019,2272419.0
48471,"Walker, TX",2020,2347283.0
48471,"Walker, TX",2021,2617653.0
48471,"Walker, TX",2022,2731462.0
48471,"Walker, TX",2023,2931118.0
48471,"Walker, TX",2024,3091120.0
48473,"Waller, TX",2019,2494076.0
48473,"Waller, TX",2020,2716278.0
48473,"Waller, TX",2021,3000673.0
48473,"Waller, TX",2022,3230041.0
48473,"Waller, TX",2023,3415849.0
48473,"Waller, TX",2024,3582841.0
48475,"Ward, TX",2019,644205.0
48475,"Ward, TX",2020,583355.0
48475,"Ward, TX",2021,632986.0
48475,"Ward, TX",2022,694824.0
48475,"Ward, TX",2023,768608.0
48475,"Ward, TX",2024,840353.0
48477,"Washington, TX",2019,1960838.0
48477,"Washington, TX",2020,2104231.0
48477,"Washington, TX",2021,2492420.0
48477,"Washington, TX",2022,2567691.0
48477,"Washington, TX",2023,2649882.0
48477,"Washington, TX",2024,2747251.0
48479,"Webb, TX",2019,9193910.0
48479,"Webb, TX",2020,9826575.0
48479,"Webb, TX",2021,10997334.0
48479,"Webb, TX",2022,11157062.0
48479,"Webb, TX",2023,11528290.0
48479,"Webb, TX",2024,12058710.0
48481,"Wharton, TX",2019,1933960.0
48481,"Wharton, TX",2020,2019311.0
48481,"Wharton, TX",2021,2222632.0
48481,"Wharton, TX",2022,2228251.0
48481,"Wharton, TX",2023,2380569.0
48481,"Wharton, TX",2024,2456733.0
48483,"Wheeler, TX",2019,215697.0
48483,"Wheeler, TX",2020,228604.0
48483,"Wheeler, TX",2021,236867.0
48483,"Wheeler, TX",2022,239083.0
48483,"Wheeler, TX",2023,262654.0
48483,"Wheeler, TX",2024,257265.0
48485,"Wichita, TX",2019,5727252.0
48485,"Wichita, TX",2020,6087162.0
48485,"Wichita, TX",2021,6512225.0
48485,"Wichita, TX",2022,6963360.0
48485,"Wichita, TX",2023,7244140.0
48485,"Wichita, TX",2024,7520175.0
48487,"Wilbarger, TX",2019,621258.0
48487,"Wilbarger, TX",2020,694813.0
48487,"Wilbarger, TX",2021,832973.0
48487,"Wilbarger, TX",2022,812821.0
48487,"Wilbarger, TX",2023,832380.0
48487,"Wilbarger, TX",2024,845104.0
48489,"Willacy, TX",2019,599654.0
48489,"Willacy, TX",2020,660295.0
48489,"Willacy, TX",2021,763565.0
48489,"Willacy, TX",2022,707174.0
48489,"Willacy, TX",2023,735740.0
48489,"Willacy, TX",2024,744635.0
48491,"Williamson, TX",2019,31851222.0
48491,"Williamson, TX",2020,35409882.0
48491,"Williamson, TX",2021,40777935.0
48491,"Williamson, TX",2022,46502731.0
48491,"Williamson, TX",2023,50915722.0
48491,"Williamson, TX",2024,55401609.0
48493,"Wilson, TX",2019,2461192.0
48493,"Wilson, TX",2020,2568041.0
48493,"Wilson, TX",2021,2833670.0
48493,"Wilson, TX",2022,3018796.0
48493,"Wilson, TX",2023,3196090.0
48493,"Wilson, TX",2024,3400984.0
48495,"Winkler, TX",2019,523923.0
48495,"Winkler, TX",2020,460073.0
48495,"Winkler, TX",2021,467910.0
48495,"Winkler, TX",2022,497073.0
48495,"Winkler, TX",2023,565174.0
48495,"Winkler, TX",2024,633101.0
48497,"Wise, TX",2019,3217127.0
48497,"Wise, TX",2020,3482070.0
48497,"Wise, TX",2021,3896844.0
48497,"Wise, TX",2022,4218587.0
48497,"Wise, TX",2023,4582134.0
48497,"Wise, TX",2024,4883893.0
48499,"Wood, TX",2019,1846875.0
48499,"Wood, TX",2020,2020573.0
48499,"Wood, TX",2021,2187411.0
48499,"Wood, TX",2022,2324998.0
48499,"Wood, TX",2023,2470482.0
48499,"Wood, TX",2024,2589038.0
48501,"Yoakum, TX",2019,376914.0
48501,"Yoakum, TX",2020,371521.0
48501,"Yoakum, TX",2021,381553.0
48501,"Yoakum, TX",2022,448405.0
48501,"Yoakum, TX",2023,462924.0
48501,"Yoakum, TX",2024,451473.0
48503,"Young, TX",2019,914343.0
48503,"Young, TX",2020,948475.0
48503,"Young, TX",2021,1064289.0
48503,"Young, TX",2022,1202195.0
48503,"Young, TX",2023,1239131.0
48503,"Young, TX",2024,1289292.0
48505,"Zapata, TX",2019,415040.0
48505,"Zapata, TX",2020,412724.0
48505,"Zapata, TX",2021,463713.0
48505,"Zapata, TX",2022,467088.0
48505,"Zapata, TX",2023,478400.0
48505,"Zapata, TX",2024,478371.0
48507,"Zavala, TX",2019,355104.0
48507,"Zavala, TX",2020,378917.0
48507,"Zavala, TX",2021,410319.0
48507,"Zavala, TX",2022,415213.0
48507,"Zavala, TX",2023,443910.0
48507,"Zavala, TX",2024,419357.0
49001,"Beaver, UT",2019,254666.0
49001,"Beaver, UT",2020,303402.0
49001,"Beaver, UT",2021,341399.0
49001,"Beaver, UT",2022,321592.0
49001,"Beaver, UT",2023,296624.0
49001,"Beaver, UT",2024,290867.0
49003,"Box Elder, UT",2019,2199954.0
49003,"Box Elder, UT",2020,2429686.0
49003,"Box Elder, UT",2021,2712253.0
49003,"Box Elder, UT",2022,2936430.0
49003,"Box Elder, UT",2023,3165596.0
49003,"Box Elder, UT",2024,3343104.0
49005,"Cache, UT",2019,5414840.0
49005,"Cache, UT",2020,5750364.0
49005,"Cache, UT",2021,6787329.0
49005,"Cache, UT",2022,6868673.0
49005,"Cache, UT",2023,7392851.0
49005,"Cache, UT",2024,7838880.0
49007,"Carbon, UT",2019,818942.0
49007,"Carbon, UT",2020,884547.0
49007,"Carbon, UT",2021,935212.0
49007,"Carbon, UT",2022,959689.0
49007,"Carbon, UT",2023,1027743.0
49007,"Carbon, UT",2024,1104408.0
49009,"Daggett, UT",2019,43162.0
49009,"Daggett, UT",2020,47351.0
49009,"Daggett, UT",2021,49817.0
49009,"Daggett, UT",2022,49727.0
49009,"Daggett, UT",2023,53505.0
49009,"Daggett, UT",2024,55761.0
49011,"Davis, UT",2019,16953024.0
49011,"Davis, UT",2020,18408773.0
49011,"Davis, UT",2021,20863838.0
49011,"Davis, UT",2022,21906921.0
49011,"Davis, UT",2023,23389582.0
49011,"Davis, UT",2024,24689293.0
49013,"Duchesne, UT",2019,767849.0
49013,"Duchesne, UT",2020,814653.0
49013,"Duchesne, UT",2021,894531.0
49013,"Duchesne, UT",2022,969194.0
49013,"Duchesne, UT",2023,1079608.0
49013,"Duchesne, UT",2024,1152934.0
49015,"Emery, UT",2019,343523.0
49015,"Emery, UT",2020,378730.0
49015,"Emery, UT",2021,394491.0
49015,"Emery, UT",2022,411164.0
49015,"Emery, UT",2023,431387.0
49015,"Emery, UT",2024,450045.0
49017,"Garfield, UT",2019,198749.0
49017,"Garfield, UT",2020,220159.0
49017,"Garfield, UT",2021,271653.0
49017,"Garfield, UT",2022,254108.0
49017,"Garfield, UT",2023,261173.0
49017,"Garfield, UT",2024,283921.0
49019,"Grand, UT",2019,556789.0
49019,"Grand, UT",2020,600006.0
49019,"Grand, UT",2021,672894.0
49019,"Grand, UT",2022,701573.0
49019,"Grand, UT",2023,755151.0
49019,"Grand, UT",2024,796543.0
49021,"Iron, UT",2019,1896624.0
49021,"Iron, UT",2020,2111957.0
49021,"Iron, UT",2021,2417066.0
49021,"Iron, UT",2022,2533889.0
49021,"Iron, UT",2023,2757751.0
49021,"Iron, UT",2024,2999967.0
49023,"Juab, UT",2019,466604.0
49023,"Juab, UT",2020,514004.0
49023,"Juab, UT",2021,611654.0
49023,"Juab, UT",2022,643634.0
49023,"Juab, UT",2023,651651.0
49023,"Juab, UT",2024,697605.0
49025,"Kane, UT",2019,324642.0
49025,"Kane, UT",2020,357217.0
49025,"Kane, UT",2021,437063.0
49025,"Kane, UT",2022,419545.0
49025,"Kane, UT",2023,451830.0
49025,"Kane, UT",2024,488774.0
49027,"Millard, UT",2019,492524.0
49027,"Millard, UT",2020,534788.0
49027,"Millard, UT",2021,599379.0
49027,"Millard, UT",2022,657912.0
49027,"Millard, UT",2023,684617.0
49027,"Millard, UT",2024,750753.0
49029,"Morgan, UT",2019,653862.0
49029,"Morgan, UT",2020,716920.0
49029,"Morgan, UT",2021,869921.0
49029,"Morgan, UT",2022,867243.0
49029,"Morgan, UT",2023,920319.0
49029,"Morgan, UT",2024,972659.0
49031,"Piute, UT",2019,67515.0
49031,"Piute, UT",2020,69691.0
49031,"Piute, UT",2021,74246.0
49031,"Piute, UT",2022,94811.0
49031,"Piute, UT",2023,94867.0
49031,"Piute, UT",2024,115889.0
49033,"Rich, UT",2019,97258.0
49033,"Rich, UT",2020,108221.0
49033,"Rich, UT",2021,117912.0
49033,"Rich, UT",2022,123923.0
49033,"Rich, UT",2023,146620.0
49033,"Rich, UT",2024,165343.0
49035,"Salt Lake, UT",2019,62388052.0
49035,"Salt Lake, UT",2020,67960140.0
49035,"Salt Lake, UT",2021,76936492.0
49035,"Salt Lake, UT",2022,80769549.0
49035,"Salt Lake, UT",2023,86904107.0
49035,"Salt Lake, UT",2024,91748267.0
49037,"San Juan, UT",2019,424137.0
49037,"San Juan, UT",2020,472241.0
49037,"San Juan, UT",2021,509063.0
49037,"San Juan, UT",2022,524457.0
49037,"San Juan, UT",2023,560985.0
49037,"San Juan, UT",2024,583629.0
49039,"Sanpete, UT",2019,932465.0
49039,"Sanpete, UT",2020,1054512.0
49039,"Sanpete, UT",2021,1179288.0
49039,"Sanpete, UT",2022,1269514.0
49039,"Sanpete, UT",2023,1329921.0
49039,"Sanpete, UT",2024,1451359.0
49041,"Sevier, UT",2019,772009.0
49041,"Sevier, UT",2020,858666.0
49041,"Sevier, UT",2021,943841.0
49041,"Sevier, UT",2022,973121.0
49041,"Sevier, UT",2023,1024453.0
49041,"Sevier, UT",2024,1101609.0
49043,"Summit, UT",2019,6732730.0
49043,"Summit, UT",2020,6958150.0
49043,"Summit, UT",2021,9464017.0
49043,"Summit, UT",2022,10529513.0
49043,"Summit, UT",2023,11517313.0
49043,"Summit, UT",2024,12092488.0
49045,"Tooele, UT",2019,2779238.0
49045,"Tooele, UT",2020,3087075.0
49045,"Tooele, UT",2021,3472215.0
49045,"Tooele, UT",2022,3745444.0
49045,"Tooele, UT",2023,4041281.0
49045,"Tooele, UT",2024,4350587.0
49047,"Uintah, UT",2019,1135925.0
49047,"Uintah, UT",2020,1184842.0
49047,"Uintah, UT",2021,1312933.0
49047,"Uintah, UT",2022,1440644.0
49047,"Uintah, UT",2023,1580890.0
49047,"Uintah, UT",2024,1717686.0
49049,"Utah, UT",2019,28205040.0
49049,"Utah, UT",2020,31273848.0
49049,"Utah, UT",2021,35802130.0
49049,"Utah, UT",2022,38241420.0
49049,"Utah, UT",2023,41642432.0
49049,"Utah, UT",2024,44572939.0
49051,"Wasatch, UT",2019,2112077.0
49051,"Wasatch, UT",2020,2424761.0
49051,"Wasatch, UT",2021,2872574.0
49051,"Wasatch, UT",2022,3183070.0
49051,"Wasatch, UT",2023,3473578.0
49051,"Wasatch, UT",2024,3688442.0
49053,"Washington, UT",2019,7425510.0
49053,"Washington, UT",2020,8258423.0
49053,"Washington, UT",2021,9753512.0
49053,"Washington, UT",2022,10234655.0
49053,"Washington, UT",2023,11183074.0
49053,"Washington, UT",2024,12070405.0
49055,"Wayne, UT",2019,110877.0
49055,"Wayne, UT",2020,123756.0
49055,"Wayne, UT",2021,134996.0
49055,"Wayne, UT",2022,138772.0
49055,"Wayne, UT",2023,146850.0
49055,"Wayne, UT",2024,157582.0
49057,"Weber, UT",2019,11142873.0
49057,"Weber, UT",2020,12084678.0
49057,"Weber, UT",2021,13367357.0
49057,"Weber, UT",2022,14285508.0
49057,"Weber, UT",2023,15272052.0
49057,"Weber, UT",2024,16175647.0
50001,"Addison, VT",2019,1962594.0
50001,"Addison, VT",2020,2093701.0
50001,"Addison, VT",2021,2233848.0
50001,"Addison, VT",2022,2326563.0
50001,"Addison, VT",2023,2475936.0
50001,"Addison, VT",2024,2608418.0
50003,"Bennington, VT",2019,1969057.0
50003,"Bennington, VT",2020,2080022.0
50003,"Bennington, VT",2021,2201737.0
50003,"Bennington, VT",2022,2310441.0
50003,"Bennington, VT",2023,2491876.0
50003,"Bennington, VT",2024,2616767.0
50005,"Caledonia, VT",2019,1300173.0
50005,"Caledonia, VT",2020,1440421.0
50005,"Caledonia, VT",2021,1530649.0
50005,"Caledonia, VT",2022,1577448.0
50005,"Caledonia, VT",2023,1665460.0
50005,"Caledonia, VT",2024,1747562.0
50007,"Chittenden, VT",2019,10190082.0
50007,"Chittenden, VT",2020,10768115.0
50007,"Chittenden, VT",2021,11474726.0
50007,"Chittenden, VT",2022,12253205.0
50007,"Chittenden, VT",2023,13129737.0
50007,"Chittenden, VT",2024,13759226.0
50009,"Essex, VT",2019,240289.0
50009,"Essex, VT",2020,258637.0
50009,"Essex, VT",2021,275193.0
50009,"Essex, VT",2022,277470.0
50009,"Essex, VT",2023,293608.0
50009,"Essex, VT",2024,306150.0
50011,"Franklin, VT",2019,2417205.0
50011,"Franklin, VT",2020,2599108.0
50011,"Franklin, VT",2021,2757158.0
50011,"Franklin, VT",2022,2835351.0
50011,"Franklin, VT",2023,2953350.0
50011,"Franklin, VT",2024,3096086.0
50013,"Grand Isle, VT",2019,464284.0
50013,"Grand Isle, VT",2020,478624.0
50013,"Grand Isle, VT",2021,507986.0
50013,"Grand Isle, VT",2022,533999.0
50013,"Grand Isle, VT",2023,567879.0
50013,"Grand Isle, VT",2024,597222.0
50015,"Lamoille, VT",2019,1392706.0
50015,"Lamoille, VT",2020,1496036.0
50015,"Lamoille, VT",2021,1599210.0
50015,"Lamoille, VT",2022,1688072.0
50015,"Lamoille, VT",2023,1796548.0
50015,"Lamoille, VT",2024,1880064.0
50017,"Orange, VT",2019,1423634.0
50017,"Orange, VT",2020,1551835.0
50017,"Orange, VT",2021,1635174.0
50017,"Orange, VT",2022,1685553.0
50017,"Orange, VT",2023,1804902.0
50017,"Orange, VT",2024,1898329.0
50019,"Orleans, VT",2019,1223587.0
50019,"Orleans, VT",2020,1366422.0
50019,"Orleans, VT",2021,1462881.0
50019,"Orleans, VT",2022,1480156.0
50019,"Orleans, VT",2023,1544286.0
50019,"Orleans, VT",2024,1633275.0
50021,"Rutland, VT",2019,3104347.0
50021,"Rutland, VT",2020,3320150.0
50021,"Rutland, VT",2021,3424836.0
50021,"Rutland, VT",2022,3577154.0
50021,"Rutland, VT",2023,3779358.0
50021,"Rutland, VT",2024,3994789.0
50023,"Washington, VT",2019,3515145.0
50023,"Washington, VT",2020,3833806.0
50023,"Washington, VT",2021,4015148.0
50023,"Washington, VT",2022,4226657.0
50023,"Washington, VT",2023,4502839.0
50023,"Washington, VT",2024,4756854.0
50025,"Windham, VT",2019,2199938.0
50025,"Windham, VT",2020,2436335.0
50025,"Windham, VT",2021,2554411.0
50025,"Windham, VT",2022,2593404.0
50025,"Windham, VT",2023,2764941.0
50025,"Windham, VT",2024,2889620.0
50027,"Windsor, VT",2019,3434925.0
50027,"Windsor, VT",2020,3669588.0
50027,"Windsor, VT",2021,3879799.0
50027,"Windsor, VT",2022,3971075.0
50027,"Windsor, VT",2023,4287916.0
50027,"Windsor, VT",2024,4444898.0
51001,"Accomack, VA",2019,1592747.0
51001,"Accomack, VA",2020,1707409.0
51001,"Accomack, VA",2021,1894834.0
51001,"Accomack, VA",2022,1821212.0
51001,"Accomack, VA",2023,1778152.0
51001,"Accomack, VA",2024,1870945.0
51007,"Amelia, VA",2019,574697.0
51007,"Amelia, VA",2020,608503.0
51007,"Amelia, VA",2021,676516.0
51007,"Amelia, VA",2022,725175.0
51007,"Amelia, VA",2023,736431.0
51007,"Amelia, VA",2024,774786.0
